user_id,country,gender,years_of_experience,no_of_apply,no_of_pass,no_of_hire,avg_apply_pass,avg_pass_hire,no_of_event_reg,signup_year,current_inactive_days,education_level,job_role,skills
315780,South Korea,female,11,14,3,1,0.3,0.3,0,2016,34,Graduated College,Operations Manager,Axure|Google Analytics|JIRA|Excel|SQL
315817,South Korea,female,0,26,7,1,0.6,0.3,1,2016,1,Graduated College,UX Designer,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
315827,South Korea,female,2,34,9,1,1.5,0.9,0,2017,98,Graduated College,Web Developer,AWS|Docker|Spring Framework|Java|Kotlin|RDBMS|NoSQL
315846,South Korea,male,0,114,26,1,1,0.1,0,2017,5,Graduated College,Marketing Strategy Planner,AWS|Apache Spark
315869,South Korea,female,8,20,9,1,1,1.7,0,2017,2,Graduated College,Web Publisher,AWS|GitHub|Docker|React|VueJS|iOS|Android|JavaScript|TypeScript|JIRA|Confluence|Git|Xcode|Android Studio|IntelliJ IDEA|Jenkins|ElasticSearch|CodeIgniter|Spring Boot|Kotlin|Swift|Python|MySQL|JPA|AAC|PHP
315870,South Korea,male,0,23,7,1,0.2,0.7,0,2017,3,Graduated College,"Video, Motion Designer",Adobe
315877,South Korea,female,14,9,3,1,0.8,0.4,0,2017,1,Graduated College,Service Planner,AWS|Jenkins|Python|ISO|ISO 27001|APIs|Laravel|MySQL
315892,South Korea,male,13,3,3,1,1.2,4,0,2017,7,Graduated College,Web Developer,Go|Node.js
315893,South Korea,female,5,111,12,1,0.8,0.3,0,2017,14,Graduated College,Sports Specialist,Adobe Premiere|Adobe Illustrator|Adobe Photoshop
315939,United States,female,1,6,4,1,0.3,2.6,3,2018,37,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
315947,South Korea,male,0,4,3,1,2.8,0,0,2018,5,Graduated College,Data Analyst,GCP|Python|Java|Scala
315953,South Korea,female,0,122,15,1,0.5,0,0,2018,49,No College,Front-end Engineer,AWS
315989,South Korea,male,4,6,3,1,0.1,0.6,0,2018,96,Graduated College,Web Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
315997,South Korea,male,3,9,5,1,0.3,0,0,2018,17,Graduated College,Social Marketer,AMPL|Tableau
315998,South Korea,male,0,23,5,1,0.2,0.8,0,2018,24,Graduated College,Front-end Engineer,AWS|Git|MongoDB|Docker|Amazon Web Service|HTML|Ethereum|JavaScript|TypeScript|Node.js|React
316021,South Korea,male,0,5,4,1,1.9,4.1,0,2018,71,Graduated College,Android Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
316036,United States,female,0,136,46,1,5.5,0.3,0,2018,1,Graduated College,Python Developer,AWS|Apache Spark
316043,South Korea,female,0,46,12,1,0.8,0.4,1,2018,173,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Graphic Design|Branding
316045,South Korea,female,1,5,5,1,0.9,31.4,1,2018,38,Graduated College,Editor,Customer Retention|Customer Satisfaction|Customer Relations|Customer Support
316050,South Korea,male,2,20,5,1,0.4,0.7,0,2018,178,No College,UX Designer,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
316090,South Korea,male,0,4,3,1,0.4,19.3,0,2018,244,Graduated College,UX Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
316129,South Korea,male,0,12,5,1,0.7,0,1,2019,1,Graduated College,iOS Developer,AWS|Linux|Azure|GCP|Windows Server
316142,South Korea,male,0,6,3,1,0.1,2,0,2019,97,Graduated College,UX Designer,Adobe Photoshop|Adobe Illustrator|Figma|Notion|Slack
316151,South Korea,female,1,45,7,1,1,0.4,4,2019,27,Graduated College,Retail Merchandiser,Excel
316164,South Korea,male,3,24,6,1,1,0,7,2019,251,Graduated College,Marketer,Adobe Photoshop|Adobe Illustrator
316208,South Korea,male,0,8,4,1,3.6,2.1,0,2019,206,Graduated College,Data Analyst,Affiliate Management|Partnership Marketing|B2B|Partner Management
316248,South Korea,male,2,10,6,1,2.2,2.2,0,2019,2,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator
316324,South Korea,male,1,41,10,1,0.7,1.1,0,2019,10,Graduated College,Strategic Planner,AWS|GCP|Google Cloud Platform|PostgreSQL|MySQL|Python|Tableau|Redis
316457,South Korea,male,2,118,4,1,0.1,0,0,2020,12,No College,"UI,GUI Designer",AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
316514,South Korea,female,0,75,15,1,1.4,0.1,0,2020,18,Graduated College,iOS Developer,AWS|DevOps|RDBMS
316549,South Korea,male,0,3,3,1,0.5,2.3,0,2020,4,Graduated College,Customer Service Representative,Salesforce|Sales Representatives
316575,South Korea,male,0,22,4,1,0.7,0.8,0,2020,102,Graduated College,Front-end Engineer,AWS|Apache Spark
316610,South Korea,female,0,15,4,1,1.3,1.4,0,2020,2,No College,Web Developer,AWS|Git|JavaScript|MySQL|JPA|Java|Spring Boot|Shopify
316670,South Korea,male,0,67,17,1,0.6,0.3,0,2020,164,Graduated College,Web Developer,AWS|Azure|GCP
316781,South Korea,female,1,127,33,1,1,0.1,0,2020,10,No College,Front-end Engineer,AWS
316822,South Korea,female,0,60,9,1,0.7,0.6,0,2020,3,Graduated College,Web Developer,AWS
316991,South Korea,female,4,5,3,1,0.6,0.9,0,2021,7,Graduated College,Finance Manager,Financial Accounting|Accounting
316995,South Korea,female,0,45,4,1,0.2,0.2,0,2021,15,Graduated College,BI/BX Designer,Adobe Illustrator|Adobe Photoshop|UI Design|Figma|Interaction Design|Product Design|Web Design
317028,South Korea,male,10,7,5,1,1.7,0.7,0,2021,7,Graduated College,Security Engineer,JavaScript|React.js|ExpressJS|HTML5|CSS3
317046,South Korea,male,13,13,4,1,0.9,2.9,0,2021,156,Graduated College,Mechanical Engineer,AWS|Docker|Spring Framework|Java|Kotlin|RDBMS|NoSQL
317099,South Korea,female,0,29,4,1,0.1,0.1,0,2021,22,Graduated College,Packaging Designer,Adobe Illustrator|Adobe Photoshop
317198,South Korea,male,0,9,3,1,0.3,1.1,0,2021,14,Graduated College,Customer Service Manager,Counseling|Customer Experience|Customer Focus|Customer Satisfaction|Slack|Notion
317298,South Korea,female,0,33,7,1,0.7,0.3,0,2021,32,Graduated College,Web Developer,AWS|ExpressJS|TypeScript|JavaScript|JSF|MySQL
317322,South Korea,female,0,114,16,1,0.5,0.6,1,2021,42,No College,Front-end Engineer,AWS
317327,South Korea,male,0,50,15,1,1.1,0.2,2,2021,1,Graduated College,Web Developer,AWS|JavaScript|SQL|Linux|Git|Docker|MySQL|PostgreSQL|Node.js|TypeScript
317380,South Korea,male,0,60,7,1,0.2,0.2,0,2021,14,Graduated College,Java Developer,AWS
317482,South Korea,male,0,9,3,1,0.1,0.6,0,2021,45,Graduated College,Web Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
317512,South Korea,female,0,19,3,1,0.4,0,0,2021,7,Graduated College,Data Engineer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
317573,South Korea,female,2,23,8,1,1.2,1,1,2021,68,Graduated College,Front-end Engineer,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
317702,South Korea,female,0,18,3,1,0.1,1,0,2022,6,No College,Front-end Engineer,AWS|Firebase|GCP|MySQL|GCPs|Jenkins|JavaScript|TypeScript|React|Cordova|React.js|GraphQL
317715,South Korea,male,0,139,8,1,0.1,0,5,2022,1,Graduated College,Front-end Engineer,AWS|Docker|Spring Framework|Java|Kotlin|RDBMS|NoSQL
317724,South Korea,male,0,14,4,1,0,0.2,0,2022,6,Graduated College,PR Specialist,CRM|Growth Hacking
317856,South Korea,female,13,12,6,1,1.4,0.7,0,2015,14,Graduated College,Android Developer,AWS|GCP|Azure
317859,South Korea,female,8,9,5,1,0.3,1.3,13,2015,11,Graduated College,Web Developer,AWS|Git|Docker|GitHub|Linux|JavaScript|PostgreSQL|MySQL
317866,South Korea,male,0,21,5,1,5.4,0.6,1,2015,8,Graduated College,Web Developer,API|Python|AWS|REST|RESTful WebServices|Flask|ORM|Linux|NoSQL|AngularJS|VueJS|DICOM|HL7|Git|JIRA
317895,South Korea,male,4,16,3,1,0.3,0,0,2015,6,Graduated College,UX Designer,Adobe Photoshop|Adobe Illustrator
317906,South Korea,male,11,3,3,1,0,2.8,0,2015,3,Graduated College,Java Developer,AWS|Linux|Azure|GCP|Windows Server
317909,South Korea,female,1,121,16,1,0.7,0.4,1,2015,143,Graduated College,Web Developer,AWS
317910,South Korea,male,0,32,13,1,1.3,0.4,7,2015,10,Graduated College,Service Planner,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
317911,South Korea,female,11,67,9,1,2.2,0,0,2015,88,Graduated College,Strategic Planner,AWS|GCP|Google Cloud Platform|PostgreSQL|MySQL|Python|Tableau|Redis
317912,South Korea,male,2,6,5,1,2.4,1.2,1,2015,34,Graduated College,Social Marketer,CRM|Growth Hacking
317916,South Korea,female,6,22,10,1,0.6,0.2,0,2015,215,Graduated College,Back-end Engineer,AWS|Git|MySQL|Redis|Docker|React|React.js|React Native|TypeScript|Spring Framework|Node.js|Kotlin|Apache Kafka|ElasticSearch
317920,South Korea,male,3,64,17,1,0.7,0.2,3,2015,24,Graduated College,Technical Support,AWS|Linux|Azure|GCP|Windows Server
317931,South Korea,female,4,55,8,1,0.9,0.4,2,2016,37,Graduated College,Project Manager,Advertising Operations
317962,South Korea,male,8,64,14,1,1.5,0.3,0,2016,28,Graduated College,Web Developer,AWS|DevOps
317969,South Korea,male,8,4,3,1,0.7,1.2,0,2016,30,Graduated College,Software Engineer,AWS|Jenkins|Python|ISO|ISO 27001|APIs|Laravel|MySQL
317970,South Korea,male,2,5,4,1,1.3,1.5,2,2016,2,No College,iOS Developer,AWS|Node.js|VueJS
317995,South Korea,male,4,32,6,1,0.5,0,0,2016,65,No College,Web Designer,Adobe Photoshop
318026,South Korea,female,8,17,6,1,13.4,1.2,0,2016,7,Graduated College,Python Developer,AWS|Java|MySQL|NoSQL
318030,South Korea,male,0,53,5,1,0.2,0.8,1,2016,66,Graduated College,Social Marketer,Adobe Photoshop|Figma|Sketch|Google Analytics
318035,South Korea,female,3,12,6,1,0.2,0.1,0,2016,67,Graduated College,Marketing Strategy Planner,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
318039,South Korea,female,7,11,8,1,1.7,18,0,2016,13,Graduated College,iOS Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
318040,South Korea,female,0,3,3,1,0.3,0.4,2,2016,25,Graduated College,Python Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
318046,South Korea,male,0,17,6,1,0.6,0,4,2016,55,Graduated College,iOS Developer,AWS|Linux|Azure|GCP|Windows Server
318049,South Korea,male,1,18,13,1,1.4,0.6,0,2016,3,Graduated College,Web Developer,APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
318056,South Korea,male,3,12,8,1,0.8,0.5,2,2016,1,Graduated College,Service Planner,AWS|GCP|Google Cloud Platform|PostgreSQL|MySQL|Python|Tableau|Redis
318062,South Korea,male,4,20,8,1,0.5,0.7,0,2016,59,Graduated College,Graphic Designer,Adobe Illustrator|Adobe Photoshop
318066,South Korea,male,2,9,4,1,0.1,0.8,0,2016,6,Graduated College,"Video, Motion Designer",Adobe Photoshop|Adobe Illustrator|Graphic Design|Typography|Web Design|Branding
318069,South Korea,male,4,23,11,1,0.5,0.6,0,2016,1,Graduated College,Social Marketer,Advertising Management|Marketing Strategy|Marketing Analytics|Marketing Operations|Ad Networks|Marketing Management|Marketing Communications
318089,South Korea,female,1,67,13,1,0.2,0.3,0,2016,97,No College,Web Publisher,AWS|Azure|Google Cloud Platform|RESTful WebServices|RESTful architecture|Git|Java|Laravel|PHP
318092,South Korea,male,0,4,3,1,0.1,3.4,0,2016,14,Graduated College,"System, Network Administrator",C#|HTML|CSS|JavaScript|TypeScript|React|RESTful WebServices|Docker|SSO|Spring Boot
318097,South Korea,male,3,13,4,1,0.4,0,0,2016,28,Graduated College,Security Engineer,ASP .NET|AWS|GCP|Amazon Web Service|HTTP|API Development
318148,South Korea,male,2,21,3,1,0,0.4,0,2017,203,Graduated College,Web Developer,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
318164,United States,male,6,22,9,1,1,0.6,0,2017,35,Graduated College,Partnership Specialist,Business Planning|Business Operations|Business Strategy|Business Affairs|Accounting|Accounting Management|Accounting Policy
318166,South Korea,female,0,36,7,1,0.3,0.9,0,2017,18,Graduated College,Web Developer,AWS|Linux|Docker|Jenkins|Node.js|Git|JavaScript|MySQL|SQL|React|GitHub|Python|JIRA|Redis|TypeScript|ElasticSearch|React.js|ExpressJS|Amazon Web Service|Nginx|REST
318168,South Korea,female,8,7,4,1,0.1,1.1,0,2017,16,Graduated College,Service Planner,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
318174,South Korea,female,6,84,10,1,0.8,0.4,0,2017,2,Graduated College,Web Publisher,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
318180,South Korea,male,3,15,10,1,1,0.5,0,2017,6,Graduated College,Web Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
318221,South Korea,male,3,12,6,1,0.2,1.4,1,2017,155,Graduated College,Strategic Planner,Compensation Structures|Compensations|Compensation Strategies|Compensation Planning
318227,South Korea,female,10,14,3,1,0,1.5,0,2017,2,No College,Store Manager,Clerical Work|Slack|Excel|Confluence
318231,South Korea,male,0,21,7,1,1.3,0.3,0,2017,295,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
318242,South Korea,male,3,25,7,1,0.7,0.9,3,2017,80,Graduated College,Android Developer,AWS
318247,South Korea,male,2,49,5,1,0.3,0.4,0,2017,59,Graduated College,Performance Marketing Manager,AWS|Linux|Azure|GCP|Windows Server
318252,South Korea,male,1,15,5,1,1.2,2.5,0,2017,238,Graduated College,"System, Network Administrator",AWS|Git|MySQL|SQL|GitHub|Java|Spring Framework
318259,South Korea,female,0,8,3,1,1.5,2.5,2,2017,49,Graduated College,Web Developer,AWS|Nginx|Java|JavaScript|MySQL|Git|Jenkins|jQuery|Spring Boot|Memcached|Redis
318266,South Korea,male,6,24,3,1,0,0.3,0,2017,37,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Graphic Design|Adobe XD|Interaction Design|Service Design|Web Design|Sketch|UI Design
318271,South Korea,female,5,12,8,1,1.4,3.7,0,2017,14,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Adobe XD|Web Design|ProtoPie|3D|After Effect
318278,South Korea,female,1,6,4,1,1.1,3.6,0,2017,23,Graduated College,Front-end Engineer,Kotlin|Swift|Android
318293,South Korea,male,4,13,6,1,0.6,0.5,0,2017,8,Graduated College,iOS Developer,AWS
318296,South Korea,male,2,12,4,1,1,0,0,2017,2,Graduated College,Solutions Consultant,Data Analysis
318305,South Korea,male,2,8,8,1,1.2,0.8,12,2017,21,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Graphic Design|Adobe XD|Interaction Design|Service Design|Web Design|Sketch|UI Design
318307,South Korea,female,0,13,4,1,0.1,0,1,2017,24,Graduated College,iOS Developer,AWS|Git|MySQL|SQL|GitHub|Java|Spring Framework
318314,South Korea,female,2,6,3,1,0,0.9,3,2017,84,Graduated College,Data Scientist,AWS|Nginx|Java|JavaScript|MySQL|Git|Jenkins|jQuery|Spring Boot|Memcached|Redis
318317,South Korea,male,1,7,4,1,0.3,2,1,2017,223,No College,Service Planner,Excel|Spreadsheets
318326,South Korea,male,0,358,22,1,0.3,0.1,0,2017,66,Graduated College,Social Marketer,Advertising Agency|Marketing Communications
318334,South Korea,male,2,23,3,1,0.4,0.4,1,2017,27,Graduated College,"Salary, Compensation",Adobe Photoshop|Sketch|Adobe Illustrator|UI Design|Zeplin|Graphic Design|3D|UX Design|UX|iOS|Android|Figma|3D Modeling|3D graphics|3D rendering|Motion Design|Motion Graphics|After Effect
318339,South Korea,male,5,24,4,1,0.1,0.1,2,2017,21,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Graphic Design|Adobe XD|Interaction Design|Service Design|Web Design|Sketch|UI Design
318344,South Korea,male,1,15,5,1,0.6,1.1,0,2017,1,Graduated College,Space Designer,Adobe Photoshop|Adobe Illustrator
318366,South Korea,female,4,3,3,1,0,0.6,0,2017,124,Graduated College,Web Developer,AWS
318427,South Korea,male,2,26,4,1,0.2,0,0,2017,324,Graduated College,Sales Specialist,Sales Management
318445,South Korea,female,1,11,6,1,0.4,1.7,2,2017,34,Graduated College,Producer,Adobe Photoshop|Adobe Illustrator|Graphic Design|Adobe XD|Service Design|Web Design|Branding|UI Design
318452,South Korea,female,3,19,6,1,0.6,0.4,1,2017,1,Graduated College,Mobile Designer,Adobe Photoshop|Adobe Illustrator|Slack
318475,South Korea,female,0,24,7,1,0.5,0.8,2,2017,41,Graduated College,UX Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
318490,South Korea,male,0,76,4,1,1.1,0.4,0,2017,42,No College,Teacher,AWS|Azure
318494,South Korea,female,1,65,9,1,0.9,0.3,0,2017,6,Graduated College,UX Designer,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
318539,South Korea,male,4,7,3,1,0.8,0.5,0,2018,117,Graduated College,Digital Marketer,CRM|Growth Hacking
318546,South Korea,female,1,16,7,1,1.1,1.2,0,2018,94,Graduated College,Web Developer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
318548,South Korea,male,5,32,6,1,0.2,3.2,0,2018,29,Graduated College,Web Developer,AWS
318575,South Korea,female,2,38,11,2,1,1.1,2,2018,35,Graduated College,PR Specialist,AMPL|Tableau
318586,South Korea,male,4,4,4,1,1,6.2,10,2018,44,Graduated College,Service Planner,Kotlin|Swift|Android
318589,South Korea,female,1,20,5,1,0.5,0.6,2,2018,113,Graduated College,Social Marketer,AMPL|Tableau
318602,South Korea,female,3,51,9,1,0.6,0.4,0,2018,1,Graduated College,Marketer,AMPL|Tableau
318608,South Korea,female,4,42,8,1,1.1,0.4,0,2018,14,Graduated College,Strategic Planner,Axure|Google Analytics|JIRA|Excel|SQL
318623,United States,male,3,71,10,1,0.1,0.1,0,2018,76,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop
318627,South Korea,female,1,67,17,1,0.5,0.4,1,2018,133,Graduated College,Web Developer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
318646,South Korea,female,1,30,7,1,0.3,0.5,0,2018,8,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator
318668,South Korea,female,1,6,3,1,1.8,0.8,1,2018,9,No College,Project Manager,React|HTML|CSS|JavaScript|VueJS|AngularJS
318680,South Korea,male,1,10,7,1,2.4,1.6,0,2018,15,Graduated College,Web Developer,AWS
318681,South Korea,male,1,13,7,1,0.9,1.7,0,2018,52,Graduated College,Strategic Planner,Advertising Operations
318684,South Korea,male,1,17,7,1,1.3,1,2,2018,23,Graduated College,Web Developer,AWS|Linux|Azure|GCP|Windows Server
318697,South Korea,female,2,17,7,1,2,0,0,2018,1,Graduated College,Machine Learning Engineer,AWS|Linux|Azure|GCP|Windows Server
318749,United States,male,3,4,4,1,1.4,1.2,2,2018,3,Graduated College,Copywriter,Business Strategy|Business Operations|Marketing Strategy|Marketing Management|Distribution Strategies|Feasibility Studies|Online Sales|Sales Management|Sales Operations|Sales Enablement|Business Affairs
318760,South Korea,male,0,6,5,1,1.5,1.6,2,2018,4,Graduated College,Strategic Planner,APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
318771,South Korea,female,1,19,4,1,0.2,0.2,0,2018,78,Graduated College,Marketer,3D Modeling|3D rendering|3D visualization|3D Studio Max
318781,South Korea,male,1,16,8,1,1,1.6,0,2018,1,Graduated College,Web Developer,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
318783,South Korea,male,0,23,4,1,0.6,0.6,1,2018,24,Graduated College,Android Developer,AWS
318789,South Korea,male,0,4,3,1,0.4,0.2,5,2018,2,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator
318866,South Korea,female,1,232,16,1,0.5,0.1,0,2018,11,Graduated College,Web Developer,AWS|Apache Spark
318876,South Korea,female,0,24,7,1,0.5,0,2,2018,29,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop
318886,South Korea,male,2,21,5,1,1.4,2.7,0,2018,6,Graduated College,Sales Team Lead,Google Analytics|Figma|Axure
318934,South Korea,female,3,27,7,1,1.8,0,0,2018,8,Graduated College,iOS Developer,AWS|Python|Django|MySQL|Redis|Docker|Jenkins|Spring Framework|Java
318969,South Korea,male,0,6,3,1,0.1,0,0,2018,241,Graduated College,Back-end Engineer,AWS|GCP|Google Cloud Platform|PostgreSQL|MySQL|Python|Tableau|Redis
318984,South Korea,female,0,7,3,1,0.4,0,0,2018,1,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator|Adobe InDesign|HTML|HTML5|CSS|CSS3
319001,South Korea,male,0,8,4,1,1.4,0.7,1,2018,29,No College,Web Designer,Adobe Photoshop|Adobe Illustrator|Figma|UI Design
319006,South Korea,female,3,10,7,1,0.4,0.8,0,2018,277,Graduated College,Performance Marketing Manager,AMPL|Tableau
319026,South Korea,female,3,11,4,1,0,4.1,0,2018,13,Graduated College,Sales Specialist,Sales Management|Customer Relations|Client Retention|Client Education|Education
319080,South Korea,female,8,6,5,1,3.1,6,0,2019,15,No College,"System, Network Administrator",AWS|Linux|Azure|GCP|Windows Server
319088,South Korea,male,1,48,14,1,0.7,0.5,1,2019,2,No College,Software Engineer,APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
319126,South Korea,male,1,15,4,1,0.3,0.9,1,2019,85,Graduated College,UX Designer,Adobe
319132,South Korea,female,5,3,3,1,0.2,0.5,0,2019,7,Graduated College,PR Specialist,Marketing Strategy|Marketing Analytics|Content Creation
319142,South Korea,male,0,19,4,1,0.5,0.7,0,2019,1,No College,Web Developer,AWS
319150,South Korea,female,6,10,5,1,1.3,1.2,0,2019,24,Graduated College,Android Developer,AWS|Git|Spring Framework|Kotlin|Java
319171,South Korea,male,7,14,6,1,0.4,0.7,1,2019,7,Graduated College,Social Marketer,AMPL|Tableau
319193,South Korea,male,6,63,8,1,0.4,0.6,3,2019,6,Graduated College,Web Developer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
319204,South Korea,female,0,17,3,1,0.3,0.4,3,2019,18,No College,Web Designer,Adobe Illustrator|Adobe Photoshop|Branding|UI Design
319230,South Korea,female,0,5,4,1,0.9,1,0,2019,8,Graduated College,Marketer,Google Analytics
319240,South Korea,male,1,4,3,1,0.5,0,1,2019,16,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Graphic Design|Adobe XD|Interaction Design|Service Design|Web Design|Sketch|UI Design
319282,South Korea,male,6,37,8,1,0.8,1.3,0,2019,1,Graduated College,Writer,AMPL|Tableau
319314,South Korea,female,1,117,14,1,0.5,0.2,1,2019,11,Graduated College,Web Designer,3D Modeling|3D rendering|Adobe Photoshop|Adobe Illustrator|UI Design
319364,South Korea,female,0,9,5,1,0.8,2,1,2019,51,Graduated College,Web Developer,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
319386,South Korea,female,3,11,5,1,1.3,26.8,0,2019,190,No College,Web Designer,Adobe
319393,South Korea,male,0,6,6,1,1,3.3,1,2019,32,Graduated College,iOS Developer,Android|iOS
319402,South Korea,male,6,236,14,1,0.3,0,0,2019,79,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Graphic Design|Adobe XD|Interaction Design|Service Design|Web Design|Sketch|UI Design
319412,South Korea,male,4,11,4,1,1.5,0.5,0,2019,4,Graduated College,Android Developer,Django|Python|AWS|Git
319440,South Korea,female,2,26,7,1,0.6,1.4,0,2019,89,Graduated College,Web Developer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
319449,South Korea,female,4,13,3,1,0.1,0.6,0,2019,2,Graduated College,Project Manager,Art
319458,South Korea,male,2,23,5,1,1.4,1.2,0,2019,6,Graduated College,Illustrator,Adobe Illustrator|Adobe Photoshop
319492,South Korea,male,4,14,5,1,0.4,1.1,0,2019,49,Graduated College,Service Planner,Advertising Operations
319497,South Korea,male,1,19,4,1,0.2,0.9,0,2019,9,Graduated College,Retail Merchandiser,Call Center|Systems Management
319503,South Korea,male,8,23,6,1,1.7,1.5,2,2019,9,Graduated College,Strategic Planner,Axure|Google Analytics|JIRA|Excel|SQL
319506,South Korea,male,0,64,20,1,1.1,0.4,0,2019,7,Graduated College,Web Developer,AWS
319541,South Korea,female,1,9,7,1,1.2,1.7,0,2019,9,Graduated College,Space Designer,Adobe Photoshop|Adobe Illustrator
319548,South Korea,male,0,17,6,1,1,2.2,1,2019,109,Graduated College,Web Developer,AWS|Git|MySQL|SQL|GitHub|Java|Spring Framework
319567,Sweden,male,0,8,3,1,0,7,0,2019,1,No College,Web Developer,AWS|ExpressJS|TypeScript|JavaScript|JSF|MySQL
319568,South Korea,female,2,32,9,1,1.2,1.1,0,2019,51,Graduated College,Web Developer,AWS|Git|TypeScript
319588,South Korea,female,1,7,4,1,0.3,4.4,0,2019,43,Graduated College,Sales Team Lead,JIRA|Tableau|Excel|PowerPoint|SQL
319592,South Korea,female,3,36,9,1,0.9,0.5,0,2019,2,Graduated College,SEO Marketing Manager,Adobe Photoshop|Adobe Illustrator|Sketch|Figma
319617,South Korea,male,5,16,3,1,0.1,0.3,1,2019,30,Graduated College,Social Marketer,AMPL|Tableau
319618,South Korea,female,1,11,4,1,0.1,1,0,2019,3,Graduated College,Performance Marketing Manager,CRM|Growth Hacking
